idx,observed,predicted,lower_bound,upper_bound,is_anomalous,error,threshold
205,314.521,315.78986072540283,314.5848710988915,316.9948503519142,True,0.003326,0.003000
206,313.027,314.551073551178,313.34608392466663,315.7560631776893,True,0.004799,0.003000
207,311.65,313.0481219291687,311.84313230265735,314.25311155568005,True,0.004039,0.003000
208,310.426,311.6794686317444,310.47447900523304,312.88445825825573,True,0.003246,0.003000
209,309.044,310.44659543037415,309.2416058038628,311.6515850568855,True,0.004065,0.003000
210,307.836,309.0777257680893,307.87273614157795,310.28271539460064,True,0.003186,0.003000
211,306.826,307.85297870635986,306.6479890798485,309.0579683328712,False,0.002179,0.003000
212,306.084,306.85499906539917,305.6500094388878,308.0599886919105,False,0.001228,0.003000
213,306.105,306.1076676249504,304.90267799843906,307.31265725146176,False,0.000000,0.003000
214,306.79,306.1108560562134,304.90586642970203,307.3158456827247,False,0.000953,0.003000
215,307.637,306.8074879646301,305.6024983381188,308.0124775911415,False,0.001422,0.003000
216,308.675,307.6585388183594,306.453549191848,308.8635284448707,False,0.002135,0.003000
217,309.966,308.70061165094376,307.4956220244324,309.9056012774551,True,0.003308,0.003000
218,311.291,309.9745030403137,308.7695134138024,311.17949266682507,True,0.003581,0.003000
219,312.893,311.3121073246002,310.10711769808887,312.51709695111157,True,0.005164,0.003000
220,314.255,312.9100457429886,311.70505611647724,314.11503536949994,True,0.003737,0.003000
221,315.368,314.2738800048828,313.06889037837146,315.47886963139416,False,0.002473,0.003000
222,316.521,315.39107143878937,314.186081812278,316.5960610653007,False,0.002638,0.003000
223,317.371,316.54871129989624,315.3437216733849,317.7537009264076,False,0.001397,0.003000
224,318.099,317.39443826675415,316.1894486402428,318.5994278932655,False,0.001026,0.003000
225,318.53,318.115793466568,316.91080384005664,319.32078309307934,False,0.000354,0.003000
226,318.463,318.5486149787903,317.34362535227893,319.75360460530163,False,0.000015,0.003000
227,317.588,318.48000633716583,317.2750167106545,319.6849959636772,False,0.001644,0.003000
228,317.063,317.60748291015625,316.4024932836449,318.8124725366676,False,0.000613,0.003000
229,316.136,317.08154714107513,315.8765575145638,318.2865367675865,False,0.001847,0.003000
230,314.722,316.16144704818726,314.9564574216759,317.3664366746986,True,0.004281,0.003000
231,313.118,314.7537956237793,313.54880599726795,315.95878525029065,True,0.005529,0.003000
232,311.71,313.1435008049011,311.9385111783898,314.3484904314125,True,0.004246,0.003000
233,310.334,311.7226183414459,310.5176287149346,312.9276079679573,True,0.003984,0.003000
234,309.103,310.35432040691376,309.1493307804024,311.5593100334251,True,0.003235,0.003000
235,308.126,309.1328057050705,307.92781607855915,310.33779533158184,False,0.002094,0.003000
236,307.01,308.15032827854156,306.9453386520302,309.3553179050529,False,0.002687,0.003000
237,306.599,307.04191994667053,305.8369303201592,308.2469095731819,False,0.000405,0.003000
238,306.929,306.6173189878464,305.412329361335,307.8223086143577,False,0.000201,0.003000
239,307.49,306.9412761926651,305.73628656615375,308.14626581917645,False,0.000622,0.003000
240,308.214,307.52378940582275,306.3187997793114,308.7287790323341,False,0.000984,0.003000
241,309.255,308.23879134655,307.03380172003864,309.44378097306134,False,0.002134,0.003000
242,310.444,309.27211451530457,308.0671248887932,310.4771041418159,False,0.002837,0.003000
243,311.728,310.46680784225464,309.2618182157433,311.671797468766,True,0.003286,0.003000
244,312.974,311.7534759044647,310.5484862779534,312.95846553097607,True,0.003078,0.003000
245,314.05,312.9953669309616,311.79037730445026,314.20035655747296,False,0.002298,0.003000
246,315.165,314.08518493175507,312.8801953052437,315.2901745582664,False,0.002409,0.003000
247,316.194,315.1871246099472,313.98213498343586,316.39211423645855,False,0.002095,0.003000
248,316.956,316.2127687931061,315.00777916659473,317.4177584196174,False,0.001141,0.003000
249,317.83,316.9733843803406,315.7683947538292,318.1783740068519,False,0.001516,0.003000
250,318.29,317.8505039215088,316.64551429499744,319.05549354802014,False,0.000399,0.003000
251,317.947,318.30796217918396,317.1029725526726,319.5129518056953,False,0.000269,0.003000
252,317.512,317.9658342599869,316.76084463347553,319.1708238864982,False,0.000426,0.003000
253,316.998,317.54359102249146,316.3386013959801,318.7485806490028,False,0.000615,0.003000
254,315.952,317.01110792160034,315.806118295089,318.2160975481117,False,0.002318,0.003000
255,314.424,315.97018444538116,314.7651948188698,317.1751740718925,True,0.004939,0.003000
256,313.123,314.45029735565186,313.2453077291405,315.6552869821632,True,0.003640,0.003000
257,311.733,313.1439859867096,311.93899636019825,314.34897561322094,True,0.004113,0.003000
258,310.664,311.76715672016144,310.5621670936501,312.9721463466728,False,0.002514,0.003000
259,309.707,310.6835228204727,309.47853319396137,311.88851244698407,False,0.001970,0.003000
260,308.725,309.71995109319687,308.5149614666855,310.9249407197082,False,0.002045,0.003000
261,307.991,308.7535889148712,307.54859928835987,309.95857854138256,False,0.001202,0.003000
262,307.862,308.0263053178787,306.8213156913674,309.2312949443901,False,0.000056,0.003000
263,308.446,307.88604712486267,306.6810574983513,309.091036751374,False,0.000648,0.003000
264,309.326,308.4734796881676,307.2684900616562,309.6784693146789,False,0.001502,0.003000
265,310.085,309.3363466858864,308.13135705937503,310.54133631239773,False,0.001158,0.003000
266,311.071,310.1126251220703,308.90763549555896,311.31761474858166,False,0.001898,0.003000
267,312.093,311.1027264595032,309.8977368329918,312.3077160860145,False,0.002026,0.003000
268,313.28,312.11972522735596,310.9147356008446,313.3247148538673,False,0.002781,0.003000
269,314.356,313.3079105615616,312.10292093505024,314.51290018807293,False,0.002270,0.003000
270,315.217,314.37309968471527,313.1681100582039,315.5780893112266,False,0.001471,0.003000
271,316.246,315.2436771392822,314.0386875127709,316.4486667657936,False,0.002076,0.003000
272,317.264,316.2813289165497,315.07633929003833,317.48631854306103,False,0.001995,0.003000
273,318.033,317.28778088092804,316.0827912544167,318.4927705074394,False,0.001147,0.003000
274,318.454,318.0516222715378,316.84663264502643,319.25661189804913,False,0.000335,0.003000
275,318.387,318.4662127494812,317.26122312296985,319.67120237599255,False,0.000013,0.003000
276,317.628,318.3972212076187,317.19223158110736,319.60221083413006,False,0.001223,0.003000
277,316.965,317.6503493785858,316.44535975207447,318.85533900509716,False,0.000970,0.003000
278,316.166,316.9884512424469,315.78346161593555,318.19344086895825,False,0.001398,0.003000
279,314.762,316.2033667564392,314.99837712992786,317.40835638295056,True,0.004292,0.003000
280,313.279,314.7966057062149,313.59161607970356,316.00159533272625,True,0.004759,0.003000
281,312.127,313.30364096164703,312.0986513351357,314.5086305881584,False,0.002861,0.003000
282,310.556,312.145595908165,310.94060628165363,313.3505855346763,True,0.005221,0.003000
283,309.537,310.57533383369446,309.3703442071831,311.7803234602058,False,0.002228,0.003000
284,308.608,309.5582340955734,308.3532444690621,310.7632237220848,False,0.001866,0.003000
285,307.615,308.62967348098755,307.4246838544762,309.8346631074989,False,0.002127,0.003000
286,307.083,307.63789957761765,306.4329099511063,308.842889204129,False,0.000636,0.003000
287,306.867,307.1078751683235,305.90288554181217,308.31286479483487,False,0.000120,0.003000
288,307.274,306.8873987197876,305.68240909327625,308.09238834629895,False,0.000309,0.003000
289,308.113,307.30001175403595,306.0950221275246,308.5050013805473,False,0.001366,0.003000
290,309.177,308.1433285474777,306.9383389209664,309.34831817398907,False,0.002208,0.003000
291,310.031,309.1944074034691,307.98941777695774,310.39939702998043,False,0.001446,0.003000
292,310.915,310.0475425720215,308.84255294551014,311.25253219853283,False,0.001555,0.003000
293,312.287,310.9419332742691,309.73694364775776,312.14692290078045,True,0.003738,0.003000
294,313.207,312.3027502298355,311.09776060332416,313.50773985634686,False,0.001689,0.003000
