Time,SeaGuard_Nord_Conductivity_Sensor.Conductivity,SeaGuard_Nord_Conductivity_Sensor.Temperature,SeaGuard_Nord_Pressure_Sensor.Pressure,SeaGuard_Nord_Pressure_Sensor.Temperature,SeaGuard_Sor_Conductivity_Sensor.Conductivity,SeaGuard_Sor_Conductivity_Sensor.Temperature,SeaGuard_Sor_Pressure_Sensor.Pressure,SeaGuard_Sor_Pressure_Sensor.Temperature
2022-12-24T23:00:00Z,35.8059,9.36545,333.305,9.35796,37.6492,10.2003,741.47,10.1927
2022-12-24T23:30:00Z,35.7993,9.35761,332.91,9.3545,37.6221,10.1631,741.225,10.16
2022-12-25T00:00:00Z,35.8084,9.35835,332.065,9.35426,37.5888,10.13,740.247,10.1247
2022-12-25T00:30:00Z,35.7716,9.34823,331.021,9.34514,37.6856,10.265,739.31,10.2672
2022-12-25T01:00:00Z,35.7684,9.3441,330.207,9.34045,37.723,10.2886,738.331,10.2846
2022-12-25T01:30:00Z,35.7766,9.34665,328.755,9.33152,37.7285,10.2807,736.962,10.2803
2022-12-25T02:00:00Z,35.7599,9.39632,327.734,9.39227,37.7493,10.3061,736.071,10.2992
2022-12-25T02:30:00Z,35.8621,9.39991,327.003,9.39565,37.8121,10.4218,735.131,10.4148
2022-12-25T03:00:00Z,35.8624,9.39854,325.895,9.39364,37.832,10.4698,734.18,10.4652
2022-12-25T03:30:00Z,35.8438,9.37463,324.799,9.36531,37.7864,10.4434,733.118,10.4376
2022-12-25T04:00:00Z,35.9209,9.42246,324.102,9.41151,37.7387,10.4053,732.731,10.4
2022-12-25T04:30:00Z,35.9459,9.43484,323.627,9.42895,37.784,10.4792,732.183,10.4658
2022-12-25T05:00:00Z,35.9371,9.42482,323.916,9.42249,37.8151,10.5135,732.396,10.5077
2022-12-25T05:30:00Z,35.9437,9.43264,324.432,9.42909,37.8051,10.5063,733.144,10.5014
2022-12-25T06:00:00Z,35.9188,9.4212,325.018,9.41623,37.8071,10.4958,733.602,10.4881
2022-12-25T06:30:00Z,35.9076,9.41346,325.935,9.40879,37.7965,10.4759,734.556,10.4729
2022-12-25T07:00:00Z,35.9368,9.42259,327.35,9.4183,37.6983,10.3229,735.898,10.3205
2022-12-25T07:30:00Z,36.0248,9.47172,328.699,9.46561,37.7,10.3249,737.2,10.3202
2022-12-25T08:00:00Z,36.0476,9.48523,329.454,9.4817,37.5224,10.1589,738.338,10.1538
2022-12-25T08:30:00Z,36.0467,9.48734,330.782,9.48143,37.3792,10.0034,739.341,9.99868
2022-12-25T09:00:00Z,36.0768,9.50464,331.694,9.49965,37.4102,10.0297,740.299,10.0243
2022-12-25T09:30:00Z,36.0632,9.49323,332.838,9.4895,37.4152,10.0359,741.277,10.0292
2022-12-25T10:00:00Z,36.0875,9.50942,333.72,9.50459,37.4343,10.0692,742.126,10.0681
2022-12-25T10:30:00Z,36.0397,9.48078,334.2,9.47676,37.4268,10.0507,742.364,10.0452
2022-12-25T11:00:00Z,36.0064,9.45854,334.076,9.45612,37.4809,10.1097,742.193,10.1095
2022-12-25T11:30:00Z,36.1315,9.55028,333.731,9.5466,37.4471,10.074,741.828,10.0728
2022-12-25T12:00:00Z,36.08,9.5108,333.266,9.50539,37.5217,10.1567,741.245,10.1539
2022-12-25T12:30:00Z,36.1933,9.61114,332.226,9.60845,37.5655,10.2247,740.304,10.2148
2022-12-25T13:00:00Z,36.2739,9.67897,331.199,9.67505,37.6968,10.3615,739.242,10.3559
2022-12-25T13:30:00Z,36.3336,9.7177,330.042,9.71524,37.7324,10.4049,738.087,10.3978
2022-12-25T14:00:00Z,36.5027,9.83747,328.656,9.83747,37.6997,10.3542,736.792,10.3481
2022-12-25T14:30:00Z,36.5726,9.89653,327.602,9.87212,37.7448,10.4547,735.764,10.4497
2022-12-25T15:00:00Z,36.7377,10.042,326.653,10.037,37.7401,10.4452,734.713,10.443
2022-12-25T15:30:00Z,36.8182,10.0991,325.333,10.101,37.7654,10.5434,733.425,10.5391
2022-12-25T16:00:00Z,36.7608,10.0578,324.508,10.0572,37.7665,10.544,732.51,10.5403
2022-12-25T16:30:00Z,36.6741,9.99685,323.888,9.99755,37.7211,10.5526,731.867,10.55
2022-12-25T17:00:00Z,36.6375,9.95842,323.459,9.95551,37.8347,10.6641,731.535,10.6586
2022-12-25T17:30:00Z,36.6825,9.99579,323.654,9.99949,37.799,10.6124,731.689,10.6189
2022-12-25T18:00:00Z,36.7371,10.0059,324.187,9.97455,37.7798,10.6092,732.371,10.6083
2022-12-25T18:30:00Z,36.64,9.95411,324.958,9.95062,37.8208,10.6627,733.058,10.6347
2022-12-25T19:00:00Z,36.6423,10.0007,325.697,10.001,37.691,10.5227,733.919,10.5125
2022-12-25T19:30:00Z,36.8062,10.0845,327.011,10.083,37.7053,10.5208,735.231,10.5222
2022-12-25T20:00:00Z,36.5894,9.92778,328.083,9.92195,37.6813,10.5144,736.292,10.5113
2022-12-25T20:30:00Z,36.8672,10.1411,329.16,10.1478,37.7792,10.6558,737.258,10.6586
2022-12-25T21:00:00Z,36.9354,10.2139,330.402,10.2129,37.8141,10.665,738.402,10.6598
2022-12-25T21:30:00Z,37.0222,10.3183,331.28,10.3194,37.7782,10.657,739.395,10.6556
2022-12-25T22:00:00Z,36.9205,10.2442,332.375,10.2422,37.754,10.6386,740.48,10.6383
2022-12-25T22:30:00Z,36.8496,10.1817,333.162,10.1745,37.7189,10.5932,741.339,10.5962
2022-12-25T23:00:00Z,36.9078,10.2403,333.78,10.2362,37.7661,10.6492,741.968,10.6476
2022-12-25T23:30:00Z,37.001,10.3561,333.782,10.3733,37.7451,10.6411,741.918,10.6363
2022-12-26T00:00:00Z,36.533,9.94762,333.265,9.94445,37.6829,10.6182,741.435,10.6132
2022-12-26T00:30:00Z,36.4772,9.92536,332.808,9.9399,37.6778,10.6493,740.986,10.6476
2022-12-26T01:00:00Z,36.3933,9.86207,332.044,9.86225,37.6426,10.6266,740.163,10.6239
2022-12-26T01:30:00Z,36.3996,9.87533,330.94,9.87398,37.5827,10.5589,739.032,10.5558
2022-12-26T02:00:00Z,36.3668,9.85617,329.745,9.85556,37.6068,10.5868,737.827,10.5831
2022-12-26T02:30:00Z,36.0274,9.58207,328.45,9.5786,37.6217,10.6172,736.602,10.6102
2022-12-26T03:00:00Z,36.015,9.57896,327.584,9.57119,37.6066,10.5227,735.696,10.5179
2022-12-26T03:30:00Z,36.0111,9.58264,326.691,9.57798,37.619,10.4671,734.798,10.4656
2022-12-26T04:00:00Z,35.9353,9.56223,325.604,9.56185,37.6191,10.4517,733.74,10.4546
2022-12-26T04:30:00Z,36.0439,9.62871,324.764,9.62387,37.6171,10.4235,732.924,10.4244
2022-12-26T05:00:00Z,35.9957,9.58834,324.378,9.58329,37.6434,10.4557,732.558,10.4467
2022-12-26T05:30:00Z,36.0712,9.64619,324.442,9.63908,37.6492,10.4885,732.732,10.4835
2022-12-26T06:00:00Z,36.0296,9.61145,324.972,9.60863,37.6306,10.4913,733.197,10.4861
2022-12-26T06:30:00Z,36.0446,9.61905,325.537,9.61503,37.6454,10.4619,733.694,10.4581
2022-12-26T07:00:00Z,36.0856,9.63984,326.282,9.63219,37.6444,10.4835,734.497,10.4784
2022-12-26T07:30:00Z,36.1384,9.66643,327.359,9.6623,37.6227,10.4393,735.468,10.4341
2022-12-26T08:00:00Z,36.4484,9.92276,328.32,9.92389,37.6117,10.4182,736.546,10.411
2022-12-26T08:30:00Z,36.2592,9.74435,329.393,9.73927,37.6129,10.4304,737.511,10.4278
2022-12-26T09:00:00Z,36.4802,9.91901,330.453,9.91514,37.6178,10.4289,738.626,10.4251
2022-12-26T09:30:00Z,36.2697,9.74827,331.434,9.74286,37.6152,10.4312,739.623,10.4286
2022-12-26T10:00:00Z,36.3624,9.83193,332.505,9.82886,37.6147,10.4301,740.643,10.415
2022-12-26T10:30:00Z,36.3141,9.78504,333.444,9.7866,37.6244,10.464,741.674,10.4615
2022-12-26T11:00:00Z,36.3863,9.87119,334.263,9.90154,37.5976,10.5146,742.415,10.5127
2022-12-26T11:30:00Z,36.4677,9.91012,334.589,9.92867,37.5084,10.4975,742.729,10.494
2022-12-26T12:00:00Z,36.3754,9.84252,334.445,9.83848,37.4697,10.5027,742.596,10.4979
2022-12-26T12:30:00Z,36.2912,9.77567,334.003,9.7774,37.4534,10.5282,742.217,10.5231
2022-12-26T13:00:00Z,36.3277,9.82409,333.176,9.82306,37.4107,10.5252,741.445,10.521
2022-12-26T13:30:00Z,36.2579,9.80318,332.482,9.80252,37.3874,10.5195,740.741,10.5146
2022-12-26T14:00:00Z,36.2428,9.7965,331.567,9.78486,37.3222,10.4974,739.754,10.4927
2022-12-26T14:30:00Z,35.8999,9.58558,330.398,9.58486,37.3041,10.408,738.559,10.4064
2022-12-26T15:00:00Z,35.767,9.48478,329.229,9.49272,37.4679,10.4349,737.393,10.4302
2022-12-26T15:30:00Z,35.6443,9.37644,328.09,9.37222,37.484,10.377,736.296,10.3722
2022-12-26T16:00:00Z,35.448,9.24639,327.145,9.24624,37.4879,10.3764,735.214,10.3702
2022-12-26T16:30:00Z,35.6018,9.36187,326.091,9.35749,37.4495,10.4373,734.148,10.4308
2022-12-26T17:00:00Z,35.6998,9.43313,325.255,9.43072,37.457,10.4417,733.375,10.4332
2022-12-26T17:30:00Z,35.5848,9.35674,324.883,9.35332,37.4667,10.4293,732.923,10.4236
2022-12-26T18:00:00Z,35.936,9.58191,324.911,9.57504,37.4712,10.4358,732.855,10.4309
2022-12-26T18:30:00Z,35.9338,9.56723,325.499,9.56364,37.4853,10.4096,733.469,10.4062
2022-12-26T19:00:00Z,36.0402,9.61847,326.115,9.61427,37.4719,10.4223,733.795,10.4215
2022-12-26T19:30:00Z,36.1697,9.69539,326.488,9.68835,37.4526,10.4268,734.343,10.421
2022-12-26T20:00:00Z,36.2768,9.76427,327.716,9.76024,37.475,10.4325,735.765,10.4276
2022-12-26T20:30:00Z,36.3003,9.7977,328.926,9.7951,37.4408,10.418,736.89,10.4141
2022-12-26T21:00:00Z,36.2899,9.78387,329.968,9.78139,37.4764,10.4156,737.704,10.4123
2022-12-26T21:30:00Z,36.3981,9.87668,331.309,9.8751,37.4728,10.4179,739.209,10.4137
2022-12-26T22:00:00Z,36.3912,9.87491,332.156,9.87749,37.4834,10.4005,739.599,10.3953
2022-12-26T22:30:00Z,36.4193,9.88597,332.702,9.88491,37.4782,10.4109,741.065,10.4088
2022-12-26T23:00:00Z,36.3037,9.80759,333.703,9.8052,37.5048,10.4385,742.014,10.4334
2022-12-26T23:30:00Z,36.2535,9.76338,334.833,9.76038,37.505,10.4282,743.509,10.424
2022-12-27T00:00:00Z,36.3978,9.87629,335.088,9.8737,37.5103,10.4399,744.978,10.4359
2022-12-27T00:30:00Z,36.2778,9.78353,335.219,9.77958,37.508,10.4525,745.189,10.4513
2022-12-27T01:00:00Z,36.2959,9.8089,334.936,9.80506,37.5383,10.4853,744.7,10.4811
2022-12-27T01:30:00Z,36.2328,9.77377,334.091,9.76817,37.4488,10.4435,744.193,10.438
2022-12-27T02:00:00Z,36.2795,9.82554,332.753,9.82194,37.3887,10.4243,742.407,10.4217
2022-12-27T02:30:00Z,36.1358,9.71682,332.063,9.71172,37.2787,10.39,741.006,10.3849
2022-12-27T03:00:00Z,36.1825,9.73992,330.999,9.74089,37.2841,10.3703,740.036,10.3673
2022-12-27T03:30:00Z,35.8295,9.52822,329.955,9.5239,37.2118,10.3587,740.113,10.3555
2022-12-27T04:00:00Z,36.0005,9.64027,329.067,9.63983,37.0447,10.2929,738.732,10.2866
2022-12-27T04:30:00Z,35.6711,9.40088,327.98,9.40466,37.0405,10.2947,738.002,10.2883
2022-12-27T05:00:00Z,35.6813,9.40751,327.095,9.4057,37.0146,10.3131,736.415,10.3091
2022-12-27T05:30:00Z,35.538,9.3054,325.916,9.29059,37.0853,10.3275,734.15,10.3223
2022-12-27T06:00:00Z,35.7598,9.49171,325.203,9.49562,36.8966,10.2121,733.696,10.2073
2022-12-27T06:30:00Z,35.3518,9.15871,325.468,9.15478,37.0318,10.2784,733.603,10.2744
2022-12-27T07:00:00Z,35.2736,9.10419,325.732,9.09398,37.1502,10.3324,733.89,10.3295
2022-12-27T07:30:00Z,35.1669,9.02412,326.344,9.03093,37.2248,10.3566,734.516,10.3507
2022-12-27T08:00:00Z,35.1725,9.01777,327.041,9.01183,37.2304,10.3538,735.16,10.3502
2022-12-27T08:30:00Z,35.1664,9.0284,328.079,9.02103,37.3163,10.3719,736.109,10.3671
2022-12-27T09:00:00Z,35.1959,9.05226,329.27,9.04613,37.4111,10.4119,737.39,10.4108
2022-12-27T09:30:00Z,35.1485,9.01306,330.346,9.0115,37.4408,10.4193,738.698,10.4142
2022-12-27T10:00:00Z,35.223,9.04841,331.216,9.04542,37.5126,10.477,739.215,10.4735
2022-12-27T10:30:00Z,35.2738,9.07856,332.084,9.07212,37.422,10.4191,740.356,10.4165
2022-12-27T11:00:00Z,35.1454,8.98771,332.892,8.9803,37.4205,10.4145,741.059,10.4104
2022-12-27T11:30:00Z,35.115,8.97291,333.694,8.96999,37.4081,10.4128,741.772,10.4083
2022-12-27T12:00:00Z,35.1648,9.01006,334.362,9.00438,37.4366,10.4227,742.353,10.4166
2022-12-27T12:30:00Z,35.2787,9.10554,334.39,9.09938,37.4723,10.4222,742.773,10.4188
2022-12-27T13:00:00Z,35.2717,9.09848,334.288,9.09201,37.4798,10.4215,742.403,10.4167
2022-12-27T13:30:00Z,35.22,9.04684,333.849,9.04362,37.4737,10.4107,741.905,10.4094
2022-12-27T14:00:00Z,35.2352,9.07194,333.171,9.0616,37.4949,10.4376,741.264,10.4324
2022-12-27T14:30:00Z,35.2876,9.11146,332.177,9.10489,37.5039,10.4388,740.218,10.4356
2022-12-27T15:00:00Z,35.2929,9.12704,330.971,9.11921,37.4889,10.4361,739.01,10.4319
2022-12-27T15:30:00Z,35.1752,9.0367,329.67,9.03266,37.4923,10.4503,737.712,10.4422
2022-12-27T16:00:00Z,35.2542,9.08963,328.447,9.08885,37.4916,10.448,736.673,10.4452
2022-12-27T16:30:00Z,35.2453,9.08077,327.159,9.06594,37.4588,10.4239,735.29,10.419
2022-12-27T17:00:00Z,35.1767,9.02368,326.16,9.01989,37.4524,10.424,734.228,10.4188
2022-12-27T17:30:00Z,35.1243,8.99574,325.371,8.99127,37.4043,10.4118,733.422,10.4087
2022-12-27T18:00:00Z,35.1115,8.97024,324.317,8.96388,37.3638,10.3918,732.45,10.3886
2022-12-27T18:30:00Z,35.0992,8.96497,323.731,8.96008,37.3103,10.3717,731.826,10.3667
2022-12-27T19:00:00Z,35.1185,8.98056,323.915,8.97422,37.3385,10.3785,732.106,10.3647
2022-12-27T19:30:00Z,35.0845,8.95215,324.308,8.94585,37.4272,10.4017,732.456,10.3974
2022-12-27T20:00:00Z,35.033,8.90796,324.828,8.90279,37.4645,10.3992,733.096,10.3951
2022-12-27T20:30:00Z,35.1417,8.99572,325.631,8.99231,37.4895,10.3579,734.053,10.3509
2022-12-27T21:00:00Z,35.2185,9.0576,326.396,9.05097,37.5066,10.3869,734.774,10.382
2022-12-27T21:30:00Z,35.2201,9.05836,327.307,9.05301,37.4697,10.4048,735.758,10.4002
2022-12-27T22:00:00Z,35.1936,9.03776,328.333,9.0341,37.523,10.4293,736.444,10.4267
2022-12-27T22:30:00Z,35.2041,9.04901,328.988,9.04476,37.5139,10.4313,737.899,10.4248
2022-12-27T23:00:00Z,35.2209,9.06013,329.755,9.05717,37.5098,10.4289,738.438,10.4226
2022-12-27T23:30:00Z,35.2596,9.09375,330.651,9.087,37.5162,10.4271,739.244,10.4239
2022-12-28T00:00:00Z,35.2725,9.10197,331.431,9.09865,37.4749,10.4233,739.787,10.4199
2022-12-28T00:30:00Z,35.3104,9.13149,331.76,9.12677,37.4557,10.4094,740.041,10.4058
2022-12-28T01:00:00Z,35.4493,9.23834,332.042,9.23174,37.5067,10.4104,740.24,10.4056
2022-12-28T01:30:00Z,35.6112,9.35323,331.818,9.35346,37.5077,10.3869,740.402,10.3802
2022-12-28T02:00:00Z,35.8054,9.47312,331.584,9.46883,37.3176,10.2493,740.111,10.2462
2022-12-28T02:30:00Z,35.8111,9.47873,331.287,9.48022,37.3257,10.2466,739.694,10.2379
2022-12-28T03:00:00Z,35.6233,9.36594,330.314,9.35991,37.3393,10.2663,738.644,10.2538
2022-12-28T03:30:00Z,35.3416,9.16008,329.318,9.15384,37.3288,10.2891,737.401,10.297
2022-12-28T04:00:00Z,35.1448,8.97914,328.383,8.96852,37.3259,10.2902,736.602,10.2834
2022-12-28T04:30:00Z,34.6691,8.57126,327.519,8.56135,37.3569,10.3372,735.738,10.3217
2022-12-28T05:00:00Z,35.1919,9.02965,326.602,9.00956,37.3327,10.3496,734.812,10.3448
2022-12-28T05:30:00Z,34.9332,8.81568,325.784,8.82336,37.3129,10.3608,733.904,10.3566
2022-12-28T06:00:00Z,34.9285,8.80056,324.909,8.79533,37.3857,10.3764,733.07,10.3699
2022-12-28T06:30:00Z,35.0319,8.90191,324.27,8.89114,37.37,10.369,732.533,10.3648
2022-12-28T07:00:00Z,35.6145,9.3551,324.153,9.34674,37.388,10.3735,732.495,10.3689
2022-12-28T07:30:00Z,35.6664,9.39248,324.2,9.3891,37.3803,10.3672,732.505,10.367
2022-12-28T08:00:00Z,35.9834,9.59542,324.432,9.59417,37.4183,10.3837,733.324,10.3769
2022-12-28T08:30:00Z,36.01601,9.620058,325.1143,9.618177,37.47392,10.38293,733.848,10.37788
2022-12-28T09:00:00Z,36.01287,9.617084,325.8349,9.612139,37.47562,10.38167,734.5447,10.37653
2022-12-28T09:30:00Z,36.18005,9.729597,326.5078,9.725668,37.48392,10.36635,735.2743,10.36336
2022-12-28T10:00:00Z,36.30382,9.831692,327.618,9.827595,37.38972,10.22114,736.0765,10.21495
2022-12-28T10:30:00Z,35.92645,9.489671,328.5736,9.485922,37.39955,10.17708,737.5242,10.17158
2022-12-28T11:00:00Z,36.01403,9.574327,329.5084,9.562881,37.43826,10.11032,738.5568,10.1062
2022-12-28T11:30:00Z,36.03223,9.568156,330.4149,9.566954,37.43772,10.09364,739.4964,10.08615
2022-12-28T12:00:00Z,36.1157,9.66765,331.36,9.66079,37.44242,10.14649,739.9994,10.1418
2022-12-28T12:30:00Z,35.9178,9.52723,332.114,9.52178,37.3557,10.1908,740.435,10.1832
2022-12-28T13:00:00Z,35.9434,9.55059,332.655,9.5475,37.3752,10.2677,741.109,10.2561
2022-12-28T13:30:00Z,35.9712,9.56524,332.598,9.55999,37.4368,10.3156,740.775,10.3121
2022-12-28T14:00:00Z,35.8154,9.47966,332.305,9.47919,37.3984,10.3535,740.61,10.3484
2022-12-28T14:30:00Z,35.8863,9.49886,331.715,9.49291,37.3676,10.2951,739.924,10.286
2022-12-28T15:00:00Z,36.0691,9.64425,330.885,9.64103,37.4458,10.2656,739.076,10.2603
2022-12-28T15:30:00Z,36.04,9.61249,330.146,9.61242,37.4315,10.218,738.375,10.2047
2022-12-28T16:00:00Z,36.0983,9.65898,328.877,9.65591,37.3916,10.2457,736.995,10.24
2022-12-28T16:30:00Z,36.0924,9.66166,327.822,9.66122,37.4166,10.2278,735.976,10.2248
2022-12-28T17:00:00Z,35.9376,9.51068,327.163,9.50703,37.3884,10.1903,735.495,10.1867
2022-12-28T17:30:00Z,35.9104,9.47676,326.29,9.45696,37.4267,10.2497,734.799,10.2446
2022-12-28T18:00:00Z,35.8783,9.44712,325.371,9.44032,37.4063,10.2225,733.675,10.2181
2022-12-28T18:30:00Z,35.8861,9.44745,324.518,9.44199,37.4197,10.2361,733.003,10.2333
2022-12-28T19:00:00Z,35.7769,9.34907,324.152,9.34707,37.4263,10.1762,732.5,10.1704
2022-12-28T19:30:00Z,35.7432,9.31441,323.988,9.30846,37.4254,10.1857,732.604,10.1816
2022-12-28T20:00:00Z,35.8334,9.41319,323.913,9.40533,37.4124,10.2088,732.234,10.205
2022-12-28T20:30:00Z,36.1504,9.68646,324.294,9.68362,37.3997,10.2092,732.711,10.2021
2022-12-28T21:00:00Z,36.1043,9.65164,324.69,9.64745,37.3912,10.2267,733.566,10.2216
2022-12-28T21:30:00Z,35.9316,9.52927,325.534,9.52442,37.3666,10.2308,734.164,10.2278
2022-12-28T22:00:00Z,35.9221,9.52537,326.262,9.51951,37.2848,10.2119,734.629,10.2062
2022-12-28T22:30:00Z,35.4209,9.06356,326.893,9.05755,37.4099,10.2419,735.581,10.2399
2022-12-28T23:00:00Z,35.3479,8.98573,327.585,8.98105,37.4098,10.0883,735.983,10.0819
2022-12-28T23:30:00Z,35.5458,9.12811,328.645,9.12203,37.4058,10.096,737.073,10.0955
2022-12-29T00:00:00Z,35.3255,8.94331,329.884,8.93412,37.4279,10.1078,738.74,10.1024
2022-12-29T00:30:00Z,35.4192,9.02672,330.878,9.02384,37.4109,10.1528,739.627,10.1466
2022-12-29T01:00:00Z,35.3809,8.95654,331.514,8.95004,37.418,10.1463,740.486,10.1407
2022-12-29T01:30:00Z,35.4651,9.04375,331.895,9.03588,37.4139,10.1426,740.722,10.1356
2022-12-29T02:00:00Z,35.5149,9.06174,332.306,9.05656,37.4518,10.1055,741.144,10.1034
2022-12-29T02:30:00Z,35.4584,8.99865,332.189,8.99297,37.4513,10.1053,740.764,10.1002
2022-12-29T03:00:00Z,35.155,8.76001,331.62,8.75046,37.4458,10.1099,740.373,10.1047
2022-12-29T03:30:00Z,35.1226,8.74585,331.03,8.73772,37.4341,10.0407,739.764,10.0311
2022-12-29T04:00:00Z,35.2095,8.80877,330.066,8.80003,37.4226,10.0724,738.388,10.0668
2022-12-29T04:30:00Z,35.2093,8.84306,329.412,8.84014,37.4102,10.0895,737.705,10.0832
2022-12-29T05:00:00Z,35.3761,8.98589,328.715,8.96336,37.4041,10.1454,736.877,10.1382
2022-12-29T05:30:00Z,35.2555,8.87579,328.077,8.86554,37.3959,10.1585,736.286,10.1508
2022-12-29T06:00:00Z,35.1362,8.76997,327.181,8.76219,37.4032,10.1673,735.263,10.1626
2022-12-29T06:30:00Z,35.1826,8.79362,326.469,8.78193,37.4132,10.1641,734.551,10.1573
2022-12-29T07:00:00Z,35.3995,9.00892,325.917,8.99316,37.4102,10.1558,734.12,10.1509
2022-12-29T07:30:00Z,35.7044,9.27163,325.809,9.26843,37.3778,10.1849,733.894,10.1811
2022-12-29T08:00:00Z,35.5945,9.17316,325.531,9.16501,37.3133,10.1903,733.603,10.1854
2022-12-29T08:30:00Z,35.7625,9.29915,325.344,9.29088,37.3448,10.1888,733.378,10.1839
2022-12-29T09:00:00Z,35.9371,9.45337,325.728,9.45113,37.3116,10.1576,733.731,10.1542
2022-12-29T09:30:00Z,35.9285,9.43298,326.246,9.42798,37.3053,10.1548,734.441,10.1511
2022-12-29T10:00:00Z,36.0219,9.51043,326.645,9.50609,37.3508,10.1717,734.895,10.1679
2022-12-29T10:30:00Z,36.1278,9.60149,327.553,9.59737,37.3451,10.1846,735.598,10.1785
2022-12-29T11:00:00Z,35.2303,8.7672,328.294,8.74067,37.3612,10.1705,736.543,10.1663
2022-12-29T11:30:00Z,35.5658,9.0652,328.995,9.06358,37.3716,10.1559,737.208,10.149
2022-12-29T12:00:00Z,35.3905,8.94065,329.922,8.9243,37.3742,10.1446,738.034,10.1401
2022-12-29T12:30:00Z,35.3402,8.88,330.872,8.88203,37.3802,10.1531,739.078,10.1462
2022-12-29T13:00:00Z,35.2495,8.82493,331.305,8.83305,37.3176,10.1509,739.449,10.146
2022-12-29T13:30:00Z,35.1982,8.7333,331.943,8.72924,37.3086,10.1491,740.024,10.1441
2022-12-29T14:00:00Z,35.0989,8.64871,332.449,8.64241,37.3321,10.1586,740.505,10.1522
2022-12-29T14:30:00Z,35.1807,8.7132,332.351,8.70518,37.336,10.172,740.394,10.1639
2022-12-29T15:00:00Z,35.6211,9.10157,332.212,9.07668,37.2603,10.159,740.208,10.1536
2022-12-29T15:30:00Z,35.2616,8.81244,331.808,8.76492,37.3121,10.1831,739.82,10.1767
2022-12-29T16:00:00Z,35.0815,8.62909,330.865,8.62136,37.2716,10.1805,738.922,10.174
2022-12-29T16:30:00Z,35.021,8.57863,330.095,8.57339,37.1777,10.124,738.223,10.1194
2022-12-29T17:00:00Z,35.0108,8.56622,329.18,8.56067,37.3054,10.1774,737.536,10.1738
2022-12-29T17:30:00Z,35.5639,9.09713,328.17,9.08214,37.2776,10.1638,736.692,10.1609
2022-12-29T18:00:00Z,35.6518,9.17469,327.311,9.16797,37.2347,10.1388,736.471,10.1339
2022-12-29T18:30:00Z,35.7961,9.29036,326.585,9.28689,37.236,10.1396,735.376,10.1333
2022-12-29T19:00:00Z,35.9697,9.42592,325.926,9.42685,37.1809,10.1241,734.402,10.1201
2022-12-29T19:30:00Z,35.4405,9.00395,325.383,8.99968,36.9522,9.97702,733.8,9.97127
2022-12-29T20:00:00Z,35.4707,9.0249,325.031,9.01956,36.9213,9.9755,733.432,9.97123
2022-12-29T20:30:00Z,35.4198,8.98653,324.921,8.98226,36.7341,9.83662,733.264,9.82979
2022-12-29T21:00:00Z,35.3879,8.96535,324.939,8.96055,36.5607,9.70844,733.175,9.70068
2022-12-29T21:30:00Z,35.3849,8.9673,325.002,8.96046,37.1769,10.1245,733.129,10.1189
2022-12-29T22:00:00Z,35.4404,8.9984,325.308,8.9937,37.2312,10.1223,733.736,10.1187
2022-12-29T22:30:00Z,35.4609,9.01878,326.096,9.01381,37.3067,10.0916,734.075,10.086
2022-12-29T23:00:00Z,35.438,9.00764,326.515,9.00324,37.3427,10.0955,734.668,10.089
2022-12-29T23:30:00Z,35.4742,9.02709,327.199,9.02164,37.3252,10.1045,735.401,10.1011
2022-12-30T00:00:00Z,35.4161,8.98773,327.958,8.98344,37.3083,10.1084,736.391,10.1042
2022-12-30T00:30:00Z,35.4239,9.00013,328.961,8.99346,37.3008,10.1111,736.974,10.1054
2022-12-30T01:00:00Z,35.5277,9.09986,329.656,9.09449,37.2591,10.0919,738.161,10.0872
2022-12-30T01:30:00Z,35.4408,9.03192,330.227,9.02593,37.3179,10.1171,738.685,10.112
2022-12-30T02:00:00Z,35.5398,9.11025,330.861,9.09898,37.2754,10.1077,739.155,10.0991
2022-12-30T02:30:00Z,35.6686,9.23157,331.539,9.23155,37.2467,10.0923,739.706,10.0867
2022-12-30T03:00:00Z,35.4178,9.04123,331.794,9.03521,36.9762,9.96614,739.956,9.96251
2022-12-30T03:30:00Z,35.3611,9.00601,331.943,8.99968,36.7752,9.85115,739.939,9.84842
2022-12-30T04:00:00Z,35.1902,8.86187,331.281,8.85643,37.0081,9.92929,739.589,9.92343
2022-12-30T04:30:00Z,35.1459,8.82837,330.848,8.82289,36.6847,9.77602,739.15,9.7705
2022-12-30T05:00:00Z,35.083,8.78204,330.616,8.77522,37.0061,9.93818,738.945,9.90881
2022-12-30T05:30:00Z,35.0609,8.76632,330.021,8.75672,37.1324,10.0597,738.222,10.0525
2022-12-30T06:00:00Z,34.9913,8.72264,329.265,8.71717,36.9733,10.0232,737.336,10.0154
2022-12-30T06:30:00Z,34.9741,8.71644,328.942,8.70563,36.9745,9.95623,736.989,9.95371
2022-12-30T07:00:00Z,35.0618,8.76598,328.463,8.7603,37.0794,10.0215,736.552,10.0149
2022-12-30T07:30:00Z,34.9862,8.72183,328.054,8.71599,36.887,9.90327,736.09,9.89242
2022-12-30T08:00:00Z,34.9202,8.68241,327.88,8.67515,36.9536,9.93383,736.001,9.92114
2022-12-30T08:30:00Z,34.9678,8.70972,327.531,8.70518,36.7933,9.84886,735.637,9.83746
2022-12-30T09:00:00Z,34.9957,8.73158,327.569,8.72197,36.8886,9.90771,735.701,9.90516
