timestamp,conductivity_conductivity,conductivity_temperature,conductivity_salinity,conductivity_density,conductivity_soundspeed,pressure_pressure,pressure_temperature,dcps_current_speed,dcps_current_direction,dcps_current_speed_north,dcps_current_speed_east,dcps_current_speed_vertical,dcps_current_speed_std,dcps_signal_strength,dcps_cross_difference
2024-06-05 16:00,33.4739,11.386,29.1912,1022.19,1487.75,239.2,11.3835,13.1737,23.3721,12.0928,5.22604,2.07357,34.8426,-2.57473,-3.5403
2024-06-05 16:30,33.4969,11.2493,29.3217,1022.32,1487.43,239.94,11.2487,16.9494,37.8643,13.381,10.4034,1.39252,48.8159,-2.8803,-8.26922
2024-06-05 17:00,33.187,10.8667,29.3248,1022.38,1486.07,240.969,10.8655,54.277,24.922,49.2228,22.8715,1.36372,58.7684,-3.28641,3.89587
2024-06-05 17:30,33.2993,10.9941,29.3328,1022.37,1486.54,242.06,10.9849,60.0975,34.9007,49.2887,34.3852,3.91539,57.1092,-3.16971,9.71641
2024-06-05 18:00,33.2113,10.8831,29.3354,1022.39,1486.14,243.064,10.8934,49.4705,23.7157,45.2928,19.897,2.03739,38.4276,-2.36465,-7.47462
2024-06-05 18:30,33.0967,10.7325,29.3437,1022.42,1485.61,243.814,10.7334,55.2657,19.7812,52.0046,18.7035,2.69404,29.3908,-2.52211,1.26733
2024-06-05 19:00,33.551,11.2634,29.3629,1022.34,1487.53,244.829,11.2585,50.6979,82.3063,6.78734,50.2415,7.50168,52.3456,-2.71083,-4.53695
2024-06-05 19:30,33.5919,11.3591,29.3266,1022.3,1487.82,245.773,11.3633,22.4718,37.8022,17.7556,13.7738,1.55767,35.238,-4.06469,-1.98833
2024-06-05 20:00,33.3577,11.1125,29.2954,1022.32,1486.91,246.583,11.1166,45.0461,343.606,43.2147,-12.7137,1.14897,33.5399,-3.58469,4.07958
2024-06-05 20:30,33.3518,11.0807,29.3148,1022.34,1486.82,247.121,11.0791,49.4687,342.9,47.2817,-14.5461,2.70175,30.7512,-3.17476,-0.353316
2024-06-05 21:00,33.4548,11.2614,29.2713,1022.27,1487.41,247.482,11.2644,27.327,18.9838,36.5404,-13.4087,-2.36109,43.5305,-3.02785,20.8521
2024-06-05 21:30,33.58,11.5036,29.2008,1022.18,1488.18,247.136,11.5033,49.8831,345.889,48.3779,-12.1614,3.95881,34.2033,-2.86299,-2.3341
2024-06-05 22:00,33.56,11.4551,29.2197,1022.2,1488.03,246.628,11.4569,27.9841,21.0489,26.1168,10.0509,5.46342,147.25,-8.46548,1.7545
2024-06-05 22:30,33.6042,11.5192,29.2118,1022.18,1488.25,246.078,11.522,14.9853,334.178,13.489,-6.52716,-0.323892,30.5215,-2.36388,-5.87689
2024-06-05 23:00,33.5754,11.5515,29.1586,1022.14,1488.3,245.068,11.5532,43.038,11.1153,42.2307,8.29706,1.7418,30.5615,-2.02721,-4.50121
2024-06-05 23:30,33.5528,11.5614,29.1291,1022.11,1488.3,243.828,11.5524,5.64504,307.441,3.4319,-4.48203,0.205574,30.8137,-4.44319,-0.739155
2024-06-06 00:00,33.456,11.5151,29.0724,1022.08,1488.07,242.608,11.5199,38.5024,345.078,37.2041,-9.91423,2.88913,29.8491,-2.9077,1.13548
2024-06-06 00:30,33.484,11.5226,29.0934,1022.09,1488.12,241.685,11.5355,57.7165,324.417,42.013,-22.0575,6.75744,52.6158,-2.22349,-10.5583
2024-06-06 01:00,33.5166,11.5705,29.0872,1022.08,1488.28,240.614,11.5742,37.5046,333.15,33.4613,-16.9391,4.32587,37.4508,-2.5927,-7.10433
2024-06-06 01:30,33.4685,11.5581,29.0506,1022.05,1488.19,239.469,11.5644,55.2393,337.353,50.9802,-21.2696,0.541755,37.5083,-2.30805,-3.0271
2024-06-06 02:00,33.4346,11.639,28.9549,1021.96,1488.36,238.629,11.6434,27.7652,357.87,27.746,-1.03194,2.51608,75.0959,-4.68676,-3.66732
2024-06-06 02:30,33.333,11.5397,28.9347,1021.96,1487.99,237.933,11.55,40.5668,338.942,37.8578,-14.5759,2.5858,35.9894,-2.48086,-5.4289
2024-06-06 03:00,33.2726,11.4293,28.9629,1022.01,1487.63,237.754,11.4326,40.8719,324.221,29.6774,-11.8178,7.6515,83.8905,-3.56564,-10.5841
2024-06-06 03:30,33.634,11.6876,29.1081,1022.07,1488.71,238.021,11.6906,55.8807,356.559,55.78,-3.354,1.50167,33.421,-2.71088,-6.55491
2024-06-06 04:00,33.405,11.4015,29.1125,1022.13,1487.71,238.498,11.4094,49.7211,345.529,48.1437,-12.4246,2.39469,30.874,-2.43675,-2.52601
2024-06-06 04:30,33.4546,11.4297,29.1381,1022.14,1487.84,239.083,11.4169,52.4119,354.573,52.177,-4.95674,1.01894,34.869,-2.51305,2.85903
2024-06-06 05:00,33.3468,11.1228,29.2765,1022.3,1486.93,240.038,11.151,65.919,340.618,62.1832,-21.876,0.916101,50.9015,-2.63508,-0.875227
2024-06-06 05:30,33.388,11.1951,29.2591,1022.28,1487.16,241.113,11.2261,64.9464,348.275,63.5912,-13.1985,0.00543362,34.5618,-2.28514,-3.47714
