timestamp       , conductivity_conductivity, conductivity_temperature, conductivity_salinity, conductivity_density, conductivity_soundspeed, pressure_pressure, pressure_temperature
2023-09-28 20:30,                 28.4991  ,                 15.4178 ,              21.9938 ,             1015.89 ,                1492.96 ,          318.362 ,             15.4316
2023-09-28 20:58,                 28.085   ,                 15.413  ,              21.645  ,             1015.62 ,                1492.54 ,          318.414 ,             15.4275
2023-09-28 21:30,                 27.8923  ,                 15.4174 ,              21.4794 ,             1015.49 ,                1492.37 ,          317.547 ,             15.4337
2023-09-28 22:00,                 28.0116  ,                 15.416  ,              21.5812 ,             1015.57 ,                1492.48 ,          316.831 ,             15.4326
2023-09-28 22:30,                 28.0598  ,                 15.4204 ,              21.6196 ,             1015.6  ,                1492.54 ,          315.94  ,             15.4346
2023-09-28 23:00,                 27.9635  ,                 15.4175 ,              21.5396 ,             1015.54 ,                1492.44 ,          314.886 ,             15.4336
2023-09-28 23:30,                 27.9634  ,                 15.4127 ,              21.5421 ,             1015.54 ,                1492.42 ,          313.716 ,             15.4306
2023-09-28 23:58,                 27.9887  ,                 15.4232 ,              21.5578 ,             1015.55 ,                1492.48 ,          312.301 ,             15.4383
2023-09-29 00:30,                 27.8674  ,                 15.4634 ,              21.4333 ,             1015.45 ,                1492.46 ,          310.704 ,             15.4815
2023-09-29 01:00,                 27.9156  ,                 15.4623 ,              21.4746 ,             1015.48 ,                1492.51 ,          309.642 ,             15.4763
2023-09-29 01:30,                 27.8674  ,                 15.4564 ,              21.4371 ,             1015.45 ,                1492.44 ,          308.488 ,             15.4731
2023-09-29 02:00,                 27.9891  ,                 15.4941 ,              21.5196 ,             1015.51 ,                1492.66 ,          307.39  ,             15.5056
2023-09-29 02:30,                 27.8676  ,                 15.4886 ,              21.4198 ,             1015.43 ,                1492.53 ,          306.291 ,             15.502
2023-09-29 03:00,                 28.0613  ,                 15.4854 ,              21.5854 ,             1015.56 ,                1492.71 ,          306.085 ,             15.4994
2023-09-29 03:30,                 27.8195  ,                 15.5001 ,              21.373  ,             1015.4  ,                1492.51 ,          306.243 ,             15.5085
