timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
106,35.459500,35.084729,34.994529,35.174929,False,0.001161,0.008200,conductivity_conductivity:0.2384|conductivity_temperature:0.1913|conductivity_salinity:0.1978|conductivity_density:0.1711|conductivity_soundspeed:0.2015
107,35.510400,35.736072,35.645872,35.826272,False,0.000421,0.008200,conductivity_conductivity:0.2391|conductivity_temperature:0.1917|conductivity_salinity:0.1969|conductivity_density:0.1702|conductivity_soundspeed:0.2021
108,35.293300,35.432404,35.342204,35.522604,False,0.000160,0.008200,conductivity_conductivity:0.2392|conductivity_temperature:0.1922|conductivity_salinity:0.1963|conductivity_density:0.1697|conductivity_soundspeed:0.2026
109,35.256500,35.437627,35.347427,35.527827,False,0.000271,0.008200,conductivity_conductivity:0.2383|conductivity_temperature:0.1926|conductivity_salinity:0.1962|conductivity_density:0.1701|conductivity_soundspeed:0.2028
110,35.256200,35.398798,35.308598,35.488998,False,0.000168,0.008200,conductivity_conductivity:0.2370|conductivity_temperature:0.1932|conductivity_salinity:0.1962|conductivity_density:0.1706|conductivity_soundspeed:0.2030
111,35.221600,35.401708,35.311508,35.491908,False,0.000268,0.008200,conductivity_conductivity:0.2367|conductivity_temperature:0.1937|conductivity_salinity:0.1957|conductivity_density:0.1705|conductivity_soundspeed:0.2034
112,35.275600,35.376431,35.286231,35.466631,False,0.000084,0.008200,conductivity_conductivity:0.2367|conductivity_temperature:0.1947|conductivity_salinity:0.1946|conductivity_density:0.1698|conductivity_soundspeed:0.2043
113,35.391700,35.479347,35.389147,35.569547,False,0.000063,0.008200,conductivity_conductivity:0.2372|conductivity_temperature:0.1952|conductivity_salinity:0.1937|conductivity_density:0.1690|conductivity_soundspeed:0.2049
114,35.244200,35.612748,35.522548,35.702948,False,0.001123,0.008200,conductivity_conductivity:0.2373|conductivity_temperature:0.1954|conductivity_salinity:0.1934|conductivity_density:0.1688|conductivity_soundspeed:0.2051
115,35.363700,34.968854,34.878654,35.059054,False,0.001288,0.008200,conductivity_conductivity:0.2376|conductivity_temperature:0.1956|conductivity_salinity:0.1931|conductivity_density:0.1684|conductivity_soundspeed:0.2053
116,35.447300,35.651006,35.560806,35.741206,False,0.000343,0.008200,conductivity_conductivity:0.2379|conductivity_temperature:0.1956|conductivity_salinity:0.1930|conductivity_density:0.1681|conductivity_soundspeed:0.2054
117,35.607800,35.406177,35.315977,35.496377,False,0.000336,0.008200,conductivity_conductivity:0.2396|conductivity_temperature:0.1953|conductivity_salinity:0.1925|conductivity_density:0.1671|conductivity_soundspeed:0.2055
118,35.463400,35.460200,35.370000,35.550400,False,0.000000,0.008200,conductivity_conductivity:0.2401|conductivity_temperature:0.1953|conductivity_salinity:0.1923|conductivity_density:0.1667|conductivity_soundspeed:0.2056
119,35.531500,35.172025,35.081825,35.262225,False,0.001068,0.008200,conductivity_conductivity:0.2405|conductivity_temperature:0.1949|conductivity_salinity:0.1925|conductivity_density:0.1666|conductivity_soundspeed:0.2054
120,35.356400,35.783219,35.693019,35.873419,False,0.001506,0.008200,conductivity_conductivity:0.2393|conductivity_temperature:0.1950|conductivity_salinity:0.1930|conductivity_density:0.1675|conductivity_soundspeed:0.2052
